Country Name,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Lebanon,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,..,..,97.7975921631,97.8144607544,97.8144607544,97.4486236572,97.0537872314,..,97.3803710938,97.3236312866,99.8643493652,99.8311462402,..,..
Lebanon,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,..,92.1570281982,94.5590209961,94.604598999,94.6047363281,91.1627502441,83.706161499,..,87.9848022461,86.8297424316,97.4070205688,97.5778579712,..,..
Lebanon,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.8639766885,0.6272346946,1.9497031724,1.9319689375,1.4252368255,1.4253367243,0.8019748732,1.0033926985,1.3662494183,1.3551114185,1.4861433857,..,..,..
Lebanon,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,..,..,..,..,..,59.54,..,..,..,..,..,59.54,..,..
Lebanon,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,..,..,..,..,..,29.01,..,..,..,..,..,29.01,..,..
Lebanon,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,..,..,..,..,..,11.45,..,..,..,..,..,11.45,..,..
Lebanon,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,..,..,..,..,..,1.31,..,..,..,..,..,1.31,..,..
Lebanon,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,2,4,11,13,15,18,20,24,27,31,34,39,43,..
Lebanon,Arable land (% of land area),AG.LND.ARBL.ZS,12.6099706745,11.7302052786,13.3235581623,13.8514173998,13.2942326491,13.1182795699,12.0234604106,12.0234604106,11.1436950147,12.2189638319,12.9032258065,12.9032258065,..,..
Lebanon,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0398716689,0.0357156144,0.0352809834,0.0355417101,0.0335219684,0.0328484716,0.029931457,0.0294135793,0.0262845053,0.0284826473,0.0297248559,0.0293761703,..,..
Lebanon,Arable land (hectares),AG.LND.ARBL.HA,129000,120000,136300,141700,136000,134200,123000,123000,114000,125000,132000,132000,..,..
Lebanon,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,73.6,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,7.4891134102,7.9300880446,6.7267004901,6.4149394128,5.5446001067,5.4276177186,5.3234597165,5.3781645161,5.1197841794,5.0891718327,5.0026138657,4.9154360668,..,..
Lebanon,"Armed forces personnel, total",MS.MIL.TOTL.P1,76600,84800,85000,85000,76000,76000,76000,79100,79100,80000,80000,80000,..,..
Lebanon,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,4000000,..,..,1000000,..,5000000,1000000,52000000,64000000,2000000,31000000,24000000,5000000,..
Lebanon,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,31.8639060172,32.738918303,33.9417775182,35.256321605,36.6684230622,37.761444591,38.7981689901,39.1193150955,41.3271930874,42.8586565643,44.3368260642,..
Lebanon,Average grace period on new external debt commitments (years),DT.GPA.DPPG,4.734,6.5278,5.6198,5.202,10.1353,5.0206,5.6256,6.8209,9.7045,9.2224,8.52,7.513,9.5995,..
Lebanon,"Average grace period on new external debt commitments, official (years)",DT.GPA.OFFT,5.2113,1.8031,3.5238,4.0715,9.242,7.1335,4.2476,7,0,4,5.5696,5.6379,6.0975,..
Lebanon,"Average grace period on new external debt commitments, private (years)",DT.GPA.PRVT,4.7021,6.5785,5.6724,5.4054,10.2035,4.8583,5.8338,6.8166,9.7045,9.2752,8.6609,7.54,9.6481,..
Lebanon,Average grant element on new external debt commitments (%),DT.GRE.DPPG,3.6842,-0.9348,12.3423,11.9264,15.3577,16.49,8.6325,9.6496,23.7001,24.1415,24.2395,20.1451,21.7768,..
Lebanon,"Average grant element on new external debt commitments, official (%)",DT.GRE.OFFT,13.9676,37.3326,37.0805,33.2839,46.4175,36.5088,35.2881,59.019,0,64.6161,58.8503,57.2144,55.4388,..
Lebanon,"Average grant element on new external debt commitments, private (%)",DT.GRE.PRVT,2.9976,-1.3456,11.7213,8.0835,12.9889,14.9523,4.6057,8.4606,23.7001,23.7321,22.586,19.6102,21.3097,..
Lebanon,Average interest on new external debt commitments (%),DT.INR.DPPG,9.0069,10.0164,6.993,6.9656,7.3598,6.0065,8.2853,7.799,6.0246,5.7084,5.356,5.5905,6.1929,..
Lebanon,"Average interest on new external debt commitments, official (%)",DT.INR.OFFT,7.4927,3.2033,3.8365,4.6313,3.944,4.5385,3.9674,2.41,0,0.4559,1.2617,1.0591,2.4824,..
Lebanon,"Average interest on new external debt commitments, private (%)",DT.INR.PRVT,9.108,10.0896,7.0723,7.3856,7.6203,6.1193,8.9376,7.9288,6.0246,5.7616,5.5516,5.6559,6.2444,..
Lebanon,Average maturity on new external debt commitments (years),DT.MAT.DPPG,5.5031,6.6934,5.9781,7.6907,11.3903,8.2552,7.2189,7.3383,9.7045,9.4076,9.2089,7.719,9.8661,..
Lebanon,"Average maturity on new external debt commitments, official (years)",DT.MAT.OFFT,14.7402,17.0951,17.2857,19.0044,26.0293,18.6777,16.3877,29,0,22.5,20.0076,17.0357,25.58,..
Lebanon,"Average maturity on new external debt commitments, private (years)",DT.MAT.PRVT,4.8864,6.5817,5.6942,5.6551,10.2738,7.4546,5.8338,6.8166,9.7045,9.2752,8.693,7.5845,9.6481,..
Lebanon,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,661,..,..,..,..,661,..,661,..
Lebanon,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,..,..,7.6,..,..,..,4.9,..,..
Lebanon,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,6.4,..,..,7.5,9.1,8.1,8.5,7.2,7.3,7.6040196823,..,..,..,..
Lebanon,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,7.8,10,17.7,16.4,13.5,10.1,7.5,6,4.3,3.7569354061,3.7869762654,3.9655306435,4.0080410396,3.9920619302
Lebanon,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,774,..,..,..,..,..,..,..,..,..
Lebanon,Benefits incidence in poorest quintile (%) - All Labor Market,per_lm_alllm.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Benefits incidence in poorest quintile (%) - All Social Assistance,per_sa_allsa.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Benefits incidence in poorest quintile (%) - All Social Insurance,per_si_allsi.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Benefits incidence in poorest quintile (%) -All Social Protection and Labor,per_allsp.ben_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Bird species, threatened",EN.BIR.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,12
Lebanon,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.535,17.631,14.9,14.128,13.514,13.079,12.828,12.751,12.822,12.998,13.218,13.426,..,..
Lebanon,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,..,..,..,179.0620518917,197.0795909648,215.1122820107,240.9054281147,264.2472059001,292.5810684266,322.3204400423,301.5771885575,280.6668106066,294.1691496092,..
Lebanon,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..,..,20.6,..,..,..,19.2,..,..
Lebanon,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Broad money (current LCU),FM.LBL.BMNY.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Broad money growth (annual %),FM.LBL.BMNY.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,..,..,..,..,..,..,..,..,3.508357,3.5,3.4,3.4,3.1,..
Lebanon,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,..,..,..,9,9,9,9,9,9,9,9,9,9,9
Lebanon,Cash surplus/deficit (current LCU),GC.BAL.CASH.CN,-4788300000000,-4003300000000,-2734700000000,-2582295636000,-3700198172000,-4209665000000,-4413011437470,-4335560974810,-4348169335200,-3878672772551.5,-5719533511865,..,..,..
Lebanon,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,8.3,..,..,..,..,..,..,..,..,..,6.1,..,..,..
Lebanon,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,10.5,..,..,..,..,..,..,..,..,..,9.1,..,..,..
Lebanon,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,81.2,..,..,..,..,..,..,..,..,..,84.9,..,..,..
Lebanon,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Cereal production (metric tons),AG.PRD.CREL.MT,122800,152950,165280,177240,189400,153370,177000,146600,111604,158675,188695,178745,..,..
Lebanon,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2414.946,2911.725,2730.051,2703.065,2684.811,2189.749,2687.723,2618.886,2620.673,3181.773,3475.686,3382.119,..,..
Lebanon,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-167345903000,523169918300,195039191300,397703008900,1182383336000,1026480431200,853840891900,545403780600,818003340300,798792753900,761312785700,0,..,..
Lebanon,Changes in inventories (current LCU),NE.GDI.STKB.CN,-160000000000,543000000000,-3000000000,1000000000,-1000000000,0,-5000000000,0,1000000000,0,0,0,..,..
Lebanon,Changes in inventories (current US$),NE.GDI.STKB.CD,-106135986.733002,360199004.975124,-1990049.75124378,663349.91708126,-663349.91708126,0,-3316749.5854063,0,663349.91708126,0,0,0,..,..
Lebanon,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,..,..,..,..,..,..,..,942199.4,12920910.57,25221659.33,32815724.76,26549566.2,..,..
Lebanon,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,..,..,..,..,..,..,..,..,7278993.902,7447083.038,2659258.479,71725128.75,..,..
Lebanon,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,..,..,..,..,..,7.6387514564,..,..,..,..,..,..,..,..
Lebanon,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Children (0-14) living with HIV,SH.HIV.0014,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Children in employment, self-employed (% of children in employment, ages 7-14)",SL.SLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Children in employment, self-employed, female (% of female children in employment, ages 7-14)",SL.SLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Children in employment, self-employed, male (% of male children in employment, ages 7-14)",SL.SLF.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Children in employment, study and work (% of children in employment, ages 7-14)",SL.TLF.0714.SW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",SL.TLF.0714.SW.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",SL.TLF.0714.SW.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",SL.FAM.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)",SL.FAM.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Children in employment, wage workers (% of children in employment, ages 7-14)",SL.WAG.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",SL.WAG.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",SL.WAG.0714.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Children in employment, work only (% of children in employment, ages 7-14)",SL.TLF.0714.WK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Children in employment, work only, female (% of female children in employment, ages 7-14)",SL.TLF.0714.WK.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Children in employment, work only, male (% of male children in employment, ages 7-14)",SL.TLF.0714.WK.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),SH.MLR.TRET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,0.8792307241,0.8967264161,0.8122180111,0.7631127442,0.6702027921,0.5713720755,0.6688942612,0.7344344586,0.6533455792,0.6531314985,..,..,..,..
Lebanon,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.3829774439,0.3905982597,0.3537878844,0.3323984935,0.291928552,0.2488796296,0.291358579,0.3199067366,0.2845858465,0.2844925967,..,..,..,..
Lebanon,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.4831739623,0.4818086337,0.4101242114,0.3733168403,0.3180923914,0.2641551891,0.3032919688,0.3304994666,0.2904614841,0.2844925967,..,..,..,..
Lebanon,CO2 emissions (kt),EN.ATM.CO2E.KT,15284.056,16204.473,16835.197,16244.81,14495.651,13520.229,17267.903,20912.901,20091.493,20487.529,..,..,..,..
Lebanon,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,50.9915014164,49.7713912476,48.9194499018,50.7596685083,60.0732600733,66.5278934221,60.3284902085,50.9824198552,60.807860262,62.5202812331,56.8235853543,..,..,..
Lebanon,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,0,0.4559004033,2.4091987589,0,..,..,..,..
Lebanon,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,95.342,484.044,0,..,..,..,..
Lebanon,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,87.3320537428,87.8252998416,83.8161620562,82.5959367946,84.8216544397,81.5025766206,84.6464217456,85.32351394,81.6389852163,83.3721138357,..,..,..,..
Lebanon,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,13347.88,14231.627,14110.616,13417.553,12295.451,11019.335,14616.662,17843.622,16402.491,17080.886,..,..,..,..
Lebanon,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,9.9150141643,12.8020901372,12.9666011788,13.1215469613,6.1538461538,5.3288925895,6.822488945,6.6701137539,5.6222707424,6.5981611682,5.9438896814,..,..,..
Lebanon,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,0,0,0,0,0,0,0,0,0,0,0,..,..,..
